stake,return,profit,capital_after,result,match_id,kickoff_time,odds,edge,y_true,y_pred,task
100.0,100.0,100.0,13499.0,win,3d9b18d849c1,2023-04-23 02:30:00,2.0,0.14964268954909982,1,1,over_under
100.0,85.0,85.0,13584.0,win,190309294085,2023-04-23 19:30:00,1.85,-0.023927031321343994,1,1,over_under
100.0,102.0,102.0,13686.0,win,14ca2f2a423e,2023-04-23 21:00:00,2.02,0.11263356979079364,1,1,over_under
100.0,-100.0,-100.0,13586.0,lose,e3d1c5b8a387,2023-04-23 21:00:00,2.0,0.03333508918672429,1,0,over_under
100.0,-100.0,-100.0,13486.0,lose,86a17cc69b3a,2023-04-23 21:30:00,2.09,0.17223842626438446,1,0,over_under
100.0,-100.0,-100.0,13386.0,lose,73d91db25b0c,2023-04-23 21:30:00,1.99,0.08567661570349672,1,0,over_under
100.0,84.0,84.0,13470.0,win,dfe534932278,2023-04-23 21:30:00,1.8399999999999999,0.16726714259115905,1,1,over_under
100.0,-100.0,-100.0,13370.0,lose,7efcccc98e21,2023-04-23 21:30:00,1.87,-0.02734030861380421,1,0,over_under
100.0,102.0,102.0,13472.0,win,1842182c26fb,2023-04-23 21:30:00,2.02,0.2212470253142681,1,1,over_under
100.0,105.0,105.0,13577.0,win,b28509cfcb79,2023-04-23 22:00:00,2.05,0.14467946590111674,0,0,over_under
100.0,95.0,95.0,13672.0,win,6c30c0c971c6,2023-04-23 22:00:00,1.95,0.11036106439310944,1,1,over_under
100.0,-100.0,-100.0,13572.0,lose,0c280f923a82,2023-04-23 22:00:00,1.85,-0.0416503801869077,1,0,over_under
100.0,100.0,100.0,13672.0,win,a59368411547,2023-04-23 23:00:00,2.0,0.1279909660171536,1,1,over_under
100.0,-100.0,-100.0,13572.0,lose,25d22ee15a21,2023-04-24 00:00:00,2.0,0.026605250099790367,1,0,over_under
100.0,102.0,102.0,13674.0,win,f3dfd944df8c,2023-04-24 00:30:00,2.02,0.33832482079548887,1,1,over_under
100.0,-100.0,-100.0,13574.0,lose,ad4c6b85267b,2023-04-24 00:30:00,1.95,0.13780083827531786,0,1,over_under
100.0,89.0,89.0,13663.0,win,c81b12e7e952,2023-04-24 01:00:00,1.8900000000000001,-0.008229530246285144,1,1,over_under
