stake,return,profit,capital_after,result,match_id,kickoff_time,odds,edge,y_true,y_pred,task
100.0,86.0,86.0,183424.0,win,a08ed7932a07,2024-04-17 02:45:00,1.8599999999999999,0.44991611054069114,2,2,asian
100.0,102.0,102.0,183526.0,win,94f11d32eba4,2024-04-17 02:45:00,2.02,0.4901765559848986,2,2,asian
100.0,-100.0,-100.0,183426.0,lose,bc1eeee6b9c5,2024-04-17 03:00:00,1.8900000000000001,0.2907064067689996,0,2,asian
100.0,102.0,102.0,183528.0,win,0c4b11d090d1,2024-04-18 02:45:00,2.02,0.23199677216379266,2,2,asian
100.0,100.0,100.0,183628.0,win,3c6a0b75c088,2024-04-18 03:00:00,2.0,0.404912154925497,0,0,asian
100.0,-100.0,-100.0,183528.0,lose,847eb1271736,2024-04-18 03:00:00,1.92,0.07748076852999242,0,2,asian
100.0,85.0,85.0,183613.0,win,7facad35ee8e,2024-04-19 03:00:00,1.85,0.32682947108620086,2,2,asian
100.0,88.0,88.0,183701.0,win,fa22d223860d,2024-04-19 03:00:00,1.88,-0.01541137444345586,0,0,asian
0.0,0.0,0.0,183701.0,push,d2341ba731f6,2024-04-20 03:00:00,1.97,,1,0,asian
100.0,94.0,94.0,183795.0,win,17a7c395c4ba,2024-04-20 03:00:00,1.94,0.38222872395264484,2,2,asian
100.0,-100.0,-100.0,183695.0,lose,0041add0b367,2024-04-21 03:00:00,1.9,0.34459109996494497,2,0,asian
0.0,0.0,0.0,183695.0,push,4c71d0895936,2024-04-21 03:00:00,1.95,,1,2,asian
100.0,95.0,95.0,183790.0,win,0d4a92d95486,2024-04-21 03:00:00,1.95,0.23153704404830933,0,0,asian
100.0,103.0,103.0,183893.0,win,473be888304e,2024-04-21 03:00:00,2.0300000000000002,0.4112148341379667,2,2,asian
100.0,94.0,94.0,183987.0,win,29287783bfa4,2024-04-22 02:30:00,1.94,0.3148493685220418,0,0,asian
100.0,-100.0,-100.0,183887.0,lose,3d4728b5213b,2024-04-22 02:45:00,1.95,-0.04233822226524353,2,0,asian
100.0,84.0,84.0,183971.0,win,36dda7806eb2,2024-04-22 03:00:00,1.8399999999999999,0.4192133840761687,0,0,asian
100.0,99.0,99.0,184070.0,win,8c65fdddaf29,2024-04-22 03:00:00,1.99,0.5180591075043929,2,2,asian
100.0,102.0,102.0,184172.0,win,154a689c17d0,2024-04-22 03:00:00,2.02,0.4125348304447375,2,2,asian
